DictionaryName,LocationName,ItemName,LocationArea,ItemSubType,SpoilerLocation,SpoilerItem
Forest Temple MQ First Chest,Forest Temple MQ First Chest,,Forest Temple,Item,Forest Temple MQ First Chest,
GS Forest Temple MQ First Hallway,GS Forest Temple MQ First Hallway,Skull Token,Forest Temple,Item,GS Forest Temple MQ First Hallway,
Forest Temple MQ Chest Behind Lobby,Forest Temple MQ Chest Behind Lobby,,Forest Temple,Item,Forest Temple MQ Chest Behind Lobby,
GS Forest Temple MQ Block Push Room,GS Forest Temple MQ Block Push Room,Skull Token,Forest Temple,Item,GS Forest Temple MQ Block Push Room,
Forest Temple MQ Boss Key Chest,Forest Temple MQ Boss Key Chest,,Forest Temple,Item,Forest Temple MQ Boss Key Chest,
Forest Temple MQ Redead Chest,Forest Temple MQ Redead Chest,,Forest Temple,Item,Forest Temple MQ Redead Chest,
GS Forest Temple MQ Outdoor West,GS Forest Temple MQ Outdoor West,Skull Token,Forest Temple,Item,GS Forest Temple MQ Outdoor West,
Forest Temple MQ Well Chest,Forest Temple MQ Well Chest,,Forest Temple,Item,Forest Temple MQ Well Chest,
GS Forest Temple MQ Outdoor East,GS Forest Temple MQ Outdoor East,Skull Token,Forest Temple,Item,GS Forest Temple MQ Outdoor East,
GS Forest Temple MQ Well,GS Forest Temple MQ Well,Skull Token,Forest Temple,Item,GS Forest Temple MQ Well,
Forest Temple MQ NE Outdoors Upper Chest,Forest Temple MQ NE Outdoors Upper Chest,,Forest Temple,Item,Forest Temple MQ NE Outdoors Upper Chest,
Forest Temple MQ NE Outdoors Lower Chest,Forest Temple MQ NE Outdoors Lower Chest,,Forest Temple,Item,Forest Temple MQ NE Outdoors Lower Chest,
Forest Temple MQ Bow Chest,Forest Temple MQ Bow Chest,Quiver Upgrade,Forest Temple,Item,Forest Temple MQ Bow Chest,
Forest Temple MQ Map Chest,Forest Temple MQ Map Chest,,Forest Temple,Item,Forest Temple MQ Map Chest,
Forest Temple MQ Compass Chest,Forest Temple MQ Compass Chest,,Forest Temple,Item,Forest Temple MQ Compass Chest,
Forest Temple MQ Falling Room Chest,Forest Temple MQ Falling Room Chest,,Forest Temple,Item,Forest Temple MQ Falling Room Chest,
Forest Temple MQ Near Boss Chest,Forest Temple MQ Near Boss Chest,,Forest Temple,Item,Forest Temple MQ Near Boss Chest,
Bottom of the Well MQ Compass Chest,Bottom of the Well MQ Compass Chest,,Bottom of the Well,Item,Bottom of the Well MQ Compass Chest,
Bottom of the Well MQ Map Chest,Bottom of the Well MQ Map Chest,,Bottom of the Well,Item,Bottom of the Well MQ Map Chest,
Bottom of the Well MQ Lens Chest,Bottom of the Well MQ Lens Chest,Lens of Truth,Bottom of the Well,Item,Bottom of the Well MQ Lens Chest,
Bottom of the Well MQ Dead Hand Freestanding Key,Bottom of the Well MQ Dead Hand Freestanding Key,Bottom Of the Well Small Key,Bottom of the Well,Item,Bottom of the Well MQ Dead Hand Freestanding Key,
Bottom of the Well MQ East Inner Room Freestanding Key,Bottom of the Well MQ East Inner Room Freestanding Key,Bottom Of the Well Small Key,Bottom of the Well,Item,Bottom of the Well MQ East Inner Room Freestanding Key,
GS Well MQ Basement,GS Well MQ Basement,Skull Token,Bottom of the Well,Item,GS Well MQ Basement,
GS Well MQ West Inner Room,GS Well MQ West Inner Room,Skull Token,Bottom of the Well,Item,GS Well MQ West Inner Room,
GS Well MQ Coffin Room,GS Well MQ Coffin Room,Skull Token,Bottom of the Well,Item,GS Well MQ Coffin Room,
Fire Temple MQ Entrance Hallway Small Chest,Fire Temple MQ Entrance Hallway Small Chest,,Fire Temple,Item,Fire Temple MQ Entrance Hallway Small Chest,
Fire Temple MQ Chest Near Boss,Fire Temple MQ Chest Near Boss,,Fire Temple,Item,Fire Temple MQ Chest Near Boss,
Fire Temple MQ Megaton Hammer Chest,Fire Temple MQ Megaton Hammer Chest,Megaton Hammer,Fire Temple,Item,Fire Temple MQ Megaton Hammer Chest,
Fire Temple MQ Map Chest,Fire Temple MQ Map Chest,,Fire Temple,Item,Fire Temple MQ Map Chest,
Fire Temple MQ Boss Key Chest,Fire Temple MQ Boss Key Chest,,Fire Temple,Item,Fire Temple MQ Boss Key Chest,
Fire Temple MQ Big Lava Room Bombable Chest,Fire Temple MQ Big Lava Room Bombable Chest,,Fire Temple,Item,Fire Temple MQ Big Lava Room Bombable Chest,
GS Fire Temple MQ Big Lava Room,GS Fire Temple MQ Big Lava Room,Skull Token,Fire Temple,Item,GS Fire Temple MQ Big Lava Room,
Fire Temple MQ Maze Lower Chest,Fire Temple MQ Maze Lower Chest,,Fire Temple,Item,Fire Temple MQ Maze Lower Chest,
Fire Temple MQ Maze Side Room,Fire Temple MQ Maze Side Room,,Fire Temple,Item,Fire Temple MQ Maze Side Room,
Fire Temple MQ Maze Upper Chest,Fire Temple MQ Maze Upper Chest,,Fire Temple,Item,Fire Temple MQ Maze Upper Chest,
Fire Temple MQ Compass Chest,Fire Temple MQ Compass Chest,,Fire Temple,Item,Fire Temple MQ Compass Chest,
GS Fire Temple MQ East Tower Top,GS Fire Temple MQ East Tower Top,Skull Token,Fire Temple,Item,GS Fire Temple MQ East Tower Top,
Fire Temple MQ Freestanding Key,Fire Temple MQ Freestanding Key,Fire Temple Small Key,Fire Temple,Item,Fire Temple MQ Freestanding Key,
Fire Temple MQ West Tower Top Chest,Fire Temple MQ West Tower Top Chest,,Fire Temple,Item,Fire Temple MQ West Tower Top Chest,
GS Fire Temple MQ Fire Wall Maze Side Room,GS Fire Temple MQ Fire Wall Maze Side Room,Skull Token,Fire Temple,Item,GS Fire Temple MQ Fire Wall Maze Side Room,
GS Fire Temple MQ Fire Wall Maze Center,GS Fire Temple MQ Fire Wall Maze Center,Skull Token,Fire Temple,Item,GS Fire Temple MQ Fire Wall Maze Center,
GS Fire Temple MQ Above Fire Wall Maze,GS Fire Temple MQ Above Fire Wall Maze,Skull Token,Fire Temple,Item,GS Fire Temple MQ Above Fire Wall Maze,
Ice Cavern MQ Map Chest,Ice Cavern MQ Map Chest,,Ice Cavern,Item,Ice Cavern MQ Map Chest,
Ice Cavern MQ Iron Boots Chest,Ice Cavern MQ Iron Boots Chest,Iron Boots,Ice Cavern,Item,Ice Cavern MQ Iron Boots Chest,
GS Ice Cavern MQ Ice Block,GS Ice Cavern MQ Ice Block,Skull Token,Ice Cavern,Item,GS Ice Cavern MQ Ice Block,
GS Ice Cavern MQ Scarecrow,GS Ice Cavern MQ Scarecrow,Skull Token,Ice Cavern,Item,GS Ice Cavern MQ Scarecrow,
Ice Cavern MQ Compass Chest,Ice Cavern MQ Compass Chest,,Ice Cavern,Item,Ice Cavern MQ Compass Chest,
Ice Cavern MQ Freestanding PoH,Ice Cavern MQ Freestanding PoH,,Ice Cavern,Item,Ice Cavern MQ Freestanding PoH,
GS Ice Cavern MQ Red Ice,GS Ice Cavern MQ Red Ice,Skull Token,Ice Cavern,Item,GS Ice Cavern MQ Red Ice,
Water Temple MQ Map Chest,Water Temple MQ Map Chest,,Water Temple,Item,Water Temple MQ Map Chest,
Water Temple MQ Central Pillar Chest,Water Temple MQ Central Pillar Chest,,Water Temple,Item,Water Temple MQ Central Pillar Chest,
Water Temple MQ Compass Chest,Water Temple MQ Compass Chest,,Water Temple,Item,Water Temple MQ Compass Chest,
Water Temple MQ Longshot Chest,Water Temple MQ Longshot Chest,HookShot Upgrade,Water Temple,Item,Water Temple MQ Longshot Chest,
GS Water Temple MQ Lizalfos Hallway,GS Water Temple MQ Lizalfos Hallway,Skull Token,Water Temple,Item,GS Water Temple MQ Lizalfos Hallway,
GS Water Temple MQ Before Upper Water Switch,GS Water Temple MQ Before Upper Water Switch,Skull Token,Water Temple,Item,GS Water Temple MQ Before Upper Water Switch,
Water Temple MQ Boss Key Chest,Water Temple MQ Boss Key Chest,,Water Temple,Item,Water Temple MQ Boss Key Chest,
GS Water Temple MQ Serpent River,GS Water Temple MQ Serpent River,Skull Token,Water Temple,Item,GS Water Temple MQ Serpent River,
Water Temple MQ Freestanding Key,Water Temple MQ Freestanding Key,Water Temple Small Key,Water Temple,Item,Water Temple MQ Freestanding Key,
GS Water Temple MQ South Basement,GS Water Temple MQ South Basement,Skull Token,Water Temple,Item,GS Water Temple MQ South Basement,
GS Water Temple MQ North Basement,GS Water Temple MQ North Basement,Skull Token,Water Temple,Item,GS Water Temple MQ North Basement,
Shadow Temple MQ Compass Chest,Shadow Temple MQ Compass Chest,,Shadow Temple,Item,Shadow Temple MQ Compass Chest,
Shadow Temple MQ Hover Boots Chest,Shadow Temple MQ Hover Boots Chest,Hover Boots,Shadow Temple,Item,Shadow Temple MQ Hover Boots Chest,
Shadow Temple MQ Map Chest,Shadow Temple MQ Map Chest,,Shadow Temple,Item,Shadow Temple MQ Map Chest,
Shadow Temple MQ Early Gibdos Chest,Shadow Temple MQ Early Gibdos Chest,,Shadow Temple,Item,Shadow Temple MQ Early Gibdos Chest,
Shadow Temple MQ Near Ship Invisible Chest,Shadow Temple MQ Near Ship Invisible Chest,,Shadow Temple,Item,Shadow Temple MQ Near Ship Invisible Chest,
Shadow Temple MQ Invisible Blades Visible Chest,Shadow Temple MQ Invisible Blades Visible Chest,,Shadow Temple,Item,Shadow Temple MQ Invisible Blades Visible Chest,
Shadow Temple MQ Invisible Blades Invisible Chest,Shadow Temple MQ Invisible Blades Invisible Chest,,Shadow Temple,Item,Shadow Temple MQ Invisible Blades Invisible Chest,
Shadow Temple MQ Beamos Silver Rupees Chest,Shadow Temple MQ Beamos Silver Rupees Chest,,Shadow Temple,Item,Shadow Temple MQ Beamos Silver Rupees Chest,
Shadow Temple MQ Falling Spikes Lower Chest,Shadow Temple MQ Falling Spikes Lower Chest,,Shadow Temple,Item,Shadow Temple MQ Falling Spikes Lower Chest,
Shadow Temple MQ Falling Spikes Upper Chest,Shadow Temple MQ Falling Spikes Upper Chest,,Shadow Temple,Item,Shadow Temple MQ Falling Spikes Upper Chest,
Shadow Temple MQ Falling Spikes Switch Chest,Shadow Temple MQ Falling Spikes Switch Chest,,Shadow Temple,Item,Shadow Temple MQ Falling Spikes Switch Chest,
Shadow Temple MQ Invisible Spikes Chest,Shadow Temple MQ Invisible Spikes Chest,,Shadow Temple,Item,Shadow Temple MQ Invisible Spikes Chest,
Shadow Temple MQ Stalfos Room Chest,Shadow Temple MQ Stalfos Room Chest,,Shadow Temple,Item,Shadow Temple MQ Stalfos Room Chest,
GS Shadow Temple MQ Crusher Room,GS Shadow Temple MQ Crusher Room,Skull Token,Shadow Temple,Item,GS Shadow Temple MQ Crusher Room,
Shadow Temple MQ Wind Hint Chest,Shadow Temple MQ Wind Hint Chest,,Shadow Temple,Item,Shadow Temple MQ Wind Hint Chest,
Shadow Temple MQ After Wind Enemy Chest,Shadow Temple MQ After Wind Enemy Chest,,Shadow Temple,Item,Shadow Temple MQ After Wind Enemy Chest,
Shadow Temple MQ After Wind Hidden Chest,Shadow Temple MQ After Wind Hidden Chest,,Shadow Temple,Item,Shadow Temple MQ After Wind Hidden Chest,
GS Shadow Temple MQ Wind Hint Room,GS Shadow Temple MQ Wind Hint Room,Skull Token,Shadow Temple,Item,GS Shadow Temple MQ Wind Hint Room,
GS Shadow Temple MQ After Wind,GS Shadow Temple MQ After Wind,Skull Token,Shadow Temple,Item,GS Shadow Temple MQ After Wind,
GS Shadow Temple MQ After Ship,GS Shadow Temple MQ After Ship,Skull Token,Shadow Temple,Item,GS Shadow Temple MQ After Ship,
GS Shadow Temple MQ Near Boss,GS Shadow Temple MQ Near Boss,Skull Token,Shadow Temple,Item,GS Shadow Temple MQ Near Boss,
Shadow Temple MQ Spike Walls Left Chest,Shadow Temple MQ Spike Walls Left Chest,,Shadow Temple,Item,Shadow Temple MQ Spike Walls Left Chest,
Shadow Temple MQ Boss Key Chest,Shadow Temple MQ Boss Key Chest,,Shadow Temple,Item,Shadow Temple MQ Boss Key Chest,
Shadow Temple MQ Bomb Flower Chest,Shadow Temple MQ Bomb Flower Chest,,Shadow Temple,Item,Shadow Temple MQ Bomb Flower Chest,
Shadow Temple MQ Freestanding Key,Shadow Temple MQ Freestanding Key,,Shadow Temple,Item,Shadow Temple MQ Freestanding Key,
Gerudo Training Grounds MQ Lobby Left Chest,Gerudo Training Grounds MQ Lobby Left Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Lobby Left Chest,
Gerudo Training Grounds MQ Lobby Right Chest,Gerudo Training Grounds MQ Lobby Right Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Lobby Right Chest,
Gerudo Training Grounds MQ Hidden Ceiling Chest,Gerudo Training Grounds MQ Hidden Ceiling Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Hidden Ceiling Chest,
Gerudo Training Grounds MQ Maze Path First Chest,Gerudo Training Grounds MQ Maze Path First Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Maze Path First Chest,
Gerudo Training Grounds MQ Maze Path Second Chest,Gerudo Training Grounds MQ Maze Path Second Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Maze Path Second Chest,
Gerudo Training Grounds MQ Maze Path Third Chest,Gerudo Training Grounds MQ Maze Path Third Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Maze Path Third Chest,
Gerudo Training Grounds MQ Dinolfos Chest,Gerudo Training Grounds MQ Dinolfos Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Dinolfos Chest,
Gerudo Training Grounds MQ Underwater Silver Rupee Chest,Gerudo Training Grounds MQ Underwater Silver Rupee Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Underwater Silver Rupee Chest,
Gerudo Training Grounds MQ First Iron Knuckle Chest,Gerudo Training Grounds MQ First Iron Knuckle Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ First Iron Knuckle Chest,
Gerudo Training Grounds MQ Before Heavy Block Chest,Gerudo Training Grounds MQ Before Heavy Block Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Before Heavy Block Chest,
Gerudo Training Grounds MQ Heavy Block Chest,Gerudo Training Grounds MQ Heavy Block Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Heavy Block Chest,
Gerudo Training Grounds MQ Eye Statue Chest,Gerudo Training Grounds MQ Eye Statue Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Eye Statue Chest,
Gerudo Training Grounds MQ Second Iron Knuckle Chest,Gerudo Training Grounds MQ Second Iron Knuckle Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Second Iron Knuckle Chest,
Gerudo Training Grounds MQ Flame Circle Chest,Gerudo Training Grounds MQ Flame Circle Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Flame Circle Chest,
Gerudo Training Grounds MQ Maze Right Central Chest,Gerudo Training Grounds MQ Maze Right Central Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Maze Right Central Chest,
Gerudo Training Grounds MQ Maze Right Side Chest,Gerudo Training Grounds MQ Maze Right Side Chest,,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Maze Right Side Chest,
Gerudo Training Grounds MQ Ice Arrows Chest,Gerudo Training Grounds MQ Ice Arrows Chest,Ice Arrows,Gerudo Training Grounds,Item,Gerudo Training Grounds MQ Ice Arrows Chest,
Spirit Temple MQ Entrance Front Left Chest,Spirit Temple MQ Entrance Front Left Chest,,Spirit Temple,Item,Spirit Temple MQ Entrance Front Left Chest,
Spirit Temple MQ Entrance Back Left Chest,Spirit Temple MQ Entrance Back Left Chest,,Spirit Temple,Item,Spirit Temple MQ Entrance Back Left Chest,
Spirit Temple MQ Entrance Back Right Chest,Spirit Temple MQ Entrance Back Right Chest,,Spirit Temple,Item,Spirit Temple MQ Entrance Back Right Chest,
Spirit Temple MQ Child Center Chest,Spirit Temple MQ Child Center Chest,,Spirit Temple,Item,Spirit Temple MQ Child Center Chest,
Spirit Temple MQ Child Left Chest,Spirit Temple MQ Child Left Chest,,Spirit Temple,Item,Spirit Temple MQ Child Left Chest,
Spirit Temple MQ Map Chest,Spirit Temple MQ Map Chest,,Spirit Temple,Item,Spirit Temple MQ Map Chest,
Spirit Temple MQ Silver Block Hallway Chest,Spirit Temple MQ Silver Block Hallway Chest,,Spirit Temple,Item,Spirit Temple MQ Silver Block Hallway Chest,
Spirit Temple MQ Child Climb South Chest,Spirit Temple MQ Child Climb South Chest,,Spirit Temple,Item,Spirit Temple MQ Child Climb South Chest,
Spirit Temple MQ Lower NE Main Room Chest,Spirit Temple MQ Lower NE Main Room Chest,,Spirit Temple,Item,Spirit Temple MQ Lower NE Main Room Chest,
Spirit Temple MQ Upper NE Main Room Chest,Spirit Temple MQ Upper NE Main Room Chest,,Spirit Temple,Item,Spirit Temple MQ Upper NE Main Room Chest,
Spirit Temple MQ Beamos Room Chest,Spirit Temple MQ Beamos Room Chest,,Spirit Temple,Item,Spirit Temple MQ Beamos Room Chest,
Spirit Temple MQ Ice Trap Chest,Spirit Temple MQ Ice Trap Chest,,Spirit Temple,Item,Spirit Temple MQ Ice Trap Chest,
Spirit Temple MQ Boss Key Chest,Spirit Temple MQ Boss Key Chest,,Spirit Temple,Item,Spirit Temple MQ Boss Key Chest,
GS Spirit Temple MQ Iron Knuckle West,GS Spirit Temple MQ Iron Knuckle West,Skull Token,Spirit Temple,Item,GS Spirit Temple MQ Iron Knuckle West,
GS Spirit Temple MQ Iron Knuckle North,GS Spirit Temple MQ Iron Knuckle North,Skull Token,Spirit Temple,Item,GS Spirit Temple MQ Iron Knuckle North,
Spirit Temple MQ Child Climb North Chest,Spirit Temple MQ Child Climb North Chest,,Spirit Temple,Item,Spirit Temple MQ Child Climb North Chest,
Spirit Temple MQ Compass Chest,Spirit Temple MQ Compass Chest,,Spirit Temple,Item,Spirit Temple MQ Compass Chest,
Spirit Temple MQ Sun Block Room Chest,Spirit Temple MQ Sun Block Room Chest,,Spirit Temple,Item,Spirit Temple MQ Sun Block Room Chest,
GS Spirit Temple MQ Sun Block Room,GS Spirit Temple MQ Sun Block Room,Skull Token,Spirit Temple,Item,GS Spirit Temple MQ Sun Block Room,
Spirit Temple MQ Lower Adult Left Chest,Spirit Temple MQ Lower Adult Left Chest,,Spirit Temple,Item,Spirit Temple MQ Lower Adult Left Chest,
Spirit Temple MQ Lower Adult Right Chest,Spirit Temple MQ Lower Adult Right Chest,,Spirit Temple,Item,Spirit Temple MQ Lower Adult Right Chest,
Spirit Temple MQ Entrance Front Right Chest,Spirit Temple MQ Entrance Front Right Chest,,Spirit Temple,Item,Spirit Temple MQ Entrance Front Right Chest,
GS Spirit Temple MQ Lower Adult Left,GS Spirit Temple MQ Lower Adult Left,Skull Token,Spirit Temple,Item,GS Spirit Temple MQ Lower Adult Left,
GS Spirit Temple MQ Lower Adult Right,GS Spirit Temple MQ Lower Adult Right,Skull Token,Spirit Temple,Item,GS Spirit Temple MQ Lower Adult Right,
Spirit Temple MQ Mirror Puzzle Invisible Chest,Spirit Temple MQ Mirror Puzzle Invisible Chest,,Spirit Temple,Item,Spirit Temple MQ Mirror Puzzle Invisible Chest,
GC MQ Deku Scrub Bombs,GC MQ Deku Scrub Bombs,Skull Token,Ganons Castle,Item,GC MQ Deku Scrub Bombs,
GC MQ Deku Scrub Arrows,GC MQ Deku Scrub Arrows,Skull Token,Ganons Castle,Item,GC MQ Deku Scrub Arrows,
GC MQ Deku Scrub Red Potion,GC MQ Deku Scrub Red Potion,Skull Token,Ganons Castle,Item,GC MQ Deku Scrub Red Potion,
GC MQ Deku Scrub Green Potion,GC MQ Deku Scrub Green Potion,Skull Token,Ganons Castle,Item,GC MQ Deku Scrub Green Potion,
GC MQ Deku Scrub Deku Nuts,GC MQ Deku Scrub Deku Nuts,Skull Token,Ganons Castle,Item,GC MQ Deku Scrub Deku Nuts,
Ganons Castle MQ Forest Trial First Chest,Ganons Castle MQ Forest Trial First Chest,,Ganons Castle,Item,Ganons Castle MQ Forest Trial First Chest,
Ganons Castle MQ Forest Trial Second Chest,Ganons Castle MQ Forest Trial Second Chest,,Ganons Castle,Item,Ganons Castle MQ Forest Trial Second Chest,
Ganons Castle MQ Forest Trial Freestanding Key,Ganons Castle MQ Forest Trial Freestanding Key,Ganons Castle Small Key,Ganons Castle,Item,Ganons Castle MQ Forest Trial Freestanding Key,
Ganons Castle MQ Water Trial Chest,Ganons Castle MQ Water Trial Chest,,Ganons Castle,Item,Ganons Castle MQ Water Trial Chest,
Ganons Castle MQ Shadow Trial First Chest,Ganons Castle MQ Shadow Trial First Chest,,Ganons Castle,Item,Ganons Castle MQ Shadow Trial First Chest,
Ganons Castle MQ Shadow Trial Second Chest,Ganons Castle MQ Shadow Trial Second Chest,Strength Upgrade,Ganons Castle,Item,Ganons Castle MQ Shadow Trial Second Chest,
Ganons Castle MQ Spirit Trial First Chest,Ganons Castle MQ Spirit Trial First Chest,,Ganons Castle,Item,Ganons Castle MQ Spirit Trial First Chest,
Ganons Castle MQ Spirit Trial Second Chest,Ganons Castle MQ Spirit Trial Second Chest,,Ganons Castle,Item,Ganons Castle MQ Spirit Trial Second Chest,
Ganons Castle MQ Spirit Trial Sun Front Left Chest,Ganons Castle MQ Spirit Trial Sun Front Left Chest,,Ganons Castle,Item,Ganons Castle MQ Spirit Trial Sun Front Left Chest,
Ganons Castle MQ Spirit Trial Sun Back Left Chest,Ganons Castle MQ Spirit Trial Sun Back Left Chest,,Ganons Castle,Item,Ganons Castle MQ Spirit Trial Sun Back Left Chest,
Ganons Castle MQ Spirit Trial Golden Gauntlets Chest,Ganons Castle MQ Spirit Trial Golden Gauntlets Chest,,Ganons Castle,Item,Ganons Castle MQ Spirit Trial Golden Gauntlets Chest,
Ganons Castle MQ Spirit Trial Sun Back Right Chest,Ganons Castle MQ Spirit Trial Sun Back Right Chest,,Ganons Castle,Item,Ganons Castle MQ Spirit Trial Sun Back Right Chest,
Ganons Castle MQ Light Trial Lullaby Chest,Ganons Castle MQ Light Trial Lullaby Chest,,Ganons Castle,Item,Ganons Castle MQ Light Trial Lullaby Chest,
Outside Deku Tree => Deku Tree Lobby MQ,,MQ Deku Tree Lobby < Outside Deku Tree,,Entrance,,
Death Mountain => Dodongos Cavern Beginning MQ,,MQ Dodongos Cavern Beginning < Death Mountain,,Entrance,,
Zoras Fountain => Jabu Jabus Belly Beginning MQ,,MQ Jabu Jabus Belly Beginning < Zoras Fountain,,Entrance,,
Forest Temple Entrance Ledge => Forest Temple Lobby MQ,,MQ Forest Temple Lobby < Forest Temple Entrance Ledge,,Entrance,,
Fire Temple Entrance => Fire Temple Lower MQ,,MQ Fire Temple Lower < Fire Temple Entrance,,Entrance,,
Zoras Fountain Ice Ledge => Ice Cavern Beginning MQ,,MQ Ice Cavern Beginning < Zoras Fountain Ice Ledge,,Entrance,,
Lake Hylia => Water Temple Lobby MQ,,MQ Water Temple Lobby < Lake Hylia,,Entrance,,
Kakariko Village => Bottom of the Well MQ,,MQ Bottom of the Well < Kakariko Village,,Entrance,,
Shadow Temple Warp Region => Shadow Temple Entryway MQ,,MQ Shadow Temple Entryway < Shadow Temple Warp Region,,Entrance,,
Gerudo Fortress => Gerudo Training Grounds Lobby MQ,,MQ Gerudo Training Grounds Lobby < Gerudo Fortress,,Entrance,,
Desert Colossus => Spirit Temple Lobby MQ,,MQ Spirit Temple Lobby < Desert Colossus,,Entrance,,
Ganons Castle Grounds => Ganons Castle,Ganons Castle Grounds => Ganons Castle,Ganons Castle < Ganons Castle Grounds,,Entrance,,
Ganons Castle Grounds => Ganons Castle MQ,,MQ Ganons Castle < Ganons Castle Grounds,,Entrance,,
AgeIndicatorChild,Current Age,Child,%Use this to toggle age%,AgeIndicator,,
AgeIndicatorAdult,,Adult,%Use this to toggle age%,AgeIndicator,,
Tycoon Wallet,,Wallet Upgrade,,Item,,
Prescription,,Prescription,,Item,,
Extra Biggorron Sword,,Biggorron Sword,,Item,,
Extra Rutos Letter,,Rutos Letter,,Item,,
Extra Nut Upgrade,,Deku Nut Upgrade,,Item,,
Extra Stick Upgrade,,Deku Stick Upgrade,,Item,,
Extra Dins Fire,,Dins Fire,,Item,,
Extra Double Defense,,Double Defence,,Item,,
Extra Fire arrows,,Fire Arrows,,Item,,
Extra Goron Tunic,,Goron Tunic,,Item,,
Extra Kokiri Sword,,Kokiri Sword,,Item,,
Extra Light Arrows,,Light Arrows,,Item,,
Extra Magic Meter,,Magic Meter Upgrade,,Item,,
Extra Mirror Shield,,Mirror Shield,,Item,,
Extra Scale,,Scale Upgrade,,Item,,
Extra Wallet Upgrade,,Wallet Upgrade,,Item,,
Extra Zora Tunic,,Zora Tunic,,Item,,
